accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause
2018-08-06,06:16:16,บูรพาวิถี,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2018-07-14,02:10:10,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-10-11,01:43:43,บูรพาวิถี,ปกติ,1,3,0,0,ขับรถเร็วเกินไป
2018-06-05,14:17:17,บูรพาวิถี,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-03-04,00:25:25,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-15,16:42:42,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-26,13:00:00,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-10-04,12:39:39,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-11,03:50:50,บูรพาวิถี,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2017-10-17,18:05:05,บูรพาวิถี,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2018-01-01,15:51:51,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-23,13:59:59,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-01,12:25:25,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-05,00:25:25,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-04-01,15:00:00,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-22,17:15:15,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-12-03,02:05:05,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-14,21:30:30,บูรพาวิถี,ฝนตก,1,0,0,0,ขับรถเร็วเกินไป
2018-01-18,22:05:05,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-01-15,06:27:27,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-24,09:52:52,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-04,21:34:34,บูรพาวิถี,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2018-09-16,22:50:50,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-18,19:28:28,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-01-16,08:33:33,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-16,16:35:35,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-19,00:15:15,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-06,02:20:20,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-05-13,21:55:55,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-26,22:12:12,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-12,07:40:40,บูรพาวิถี,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2018-06-22,13:45:45,บูรพาวิถี,ปกติ,5,3,0,0,ขับรถเร็วเกินไป
2017-11-15,16:23:23,บูรพาวิถี,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2018-06-07,06:29:29,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-18,09:12:12,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-27,13:50:50,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-01-10,04:00:00,บูรพาวิถี,ฝนตก,2,2,0,0,ขับรถเร็วเกินไป
2018-02-26,03:25:25,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-01-16,23:10:10,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-11-04,04:15:15,บูรพาวิถี,ปกติ,2,1,0,0,ขับรถเร็วเกินไป
2018-01-25,18:46:46,บูรพาวิถี,ปกติ,1,4,0,0,ขับรถเร็วเกินไป
2017-10-10,22:32:32,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-22,23:58:58,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-29,13:01:01,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-03,14:19:19,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-06,16:58:58,บูรพาวิถี,ปกติ,1,2,0,0,ขับรถเร็วเกินไป
2017-11-25,12:28:28,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-12,15:25:25,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-02,02:45:45,บูรพาวิถี,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2018-05-30,23:00:00,บูรพาวิถี,ฝนตก,1,1,0,0,ขับรถเร็วเกินไป
2018-01-12,17:07:07,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-09,10:37:37,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-19,07:37:37,บูรพาวิถี,ปกติ,2,1,0,0,ขับรถเร็วเกินไป
2017-11-09,08:24:24,บูรพาวิถี,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2018-03-03,11:07:07,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-25,14:36:36,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-21,22:40:40,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-02,19:54:54,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-05,23:45:45,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-12,19:17:17,บูรพาวิถี,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2018-09-06,03:20:20,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-06,08:30:30,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-07-08,19:47:47,บูรพาวิถี,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-05-09,16:42:42,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-07,14:50:50,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-10,00:05:05,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-08-10,08:04:04,บูรพาวิถี,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2017-12-26,08:02:02,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-21,18:10:10,บูรพาวิถี,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2017-10-02,04:20:20,บูรพาวิถี,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2018-09-10,09:01:01,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-04,07:44:44,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-25,03:15:15,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-16,19:54:54,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-02,21:25:25,บูรพาวิถี,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2017-12-25,00:20:20,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-04-07,12:49:49,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-01-31,15:25:25,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-20,13:50:50,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-10,17:10:10,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-22,12:07:07,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-13,19:39:39,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-14,12:40:40,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-07-03,19:30:30,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-01-30,05:00:00,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-25,03:06:06,บูรพาวิถี,ปกติ,2,1,0,0,ขับรถเร็วเกินไป
2017-11-21,18:10:10,บูรพาวิถี,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2017-10-12,06:25:25,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-12,18:02:02,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-12-07,12:17:17,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-16,22:25:25,บูรพาวิถี,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-01-29,06:38:38,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-23,17:05:05,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-07-08,19:52:52,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-30,07:16:16,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-24,13:29:29,บูรพาวิถี,ปกติ,2,2,0,0,ขับรถเร็วเกินไป
2018-06-12,13:40:40,อุดรรัถยา,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-08-16,07:05:05,อุดรรัถยา,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2017-10-05,08:33:33,อุดรรัถยา,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-15,22:38:38,อุดรรัถยา,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-07-13,18:50:50,อุดรรัถยา,ปกติ,3,0,0,0,ขับรถเร็วเกินไป
2018-05-21,01:55:55,อุดรรัถยา,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-03,09:37:37,อุดรรัถยา,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-12,08:56:56,อุดรรัถยา,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2018-03-16,01:49:49,อุดรรัถยา,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-06,21:05:05,อุดรรัถยา,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-08,23:43:43,อุดรรัถยา,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2017-11-03,00:52:52,อุดรรัถยา,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-07-06,21:55:55,อุดรรัถยา,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-08-09,00:50:50,อุดรรัถยา,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-06-25,19:39:39,อุดรรัถยา,ปกติ,0,2,0,0,ขับรถเร็วเกินไป
2017-10-13,13:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-27,12:21:21,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-13,04:53:53,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-03-10,06:54:54,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-12-01,21:07:07,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-04-05,02:02:02,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-11-22,14:22:22,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-21,02:30:30,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-30,05:05:05,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-24,20:09:09,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-08,16:00:00,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-12,11:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-18,09:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-28,21:30:30,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-12,03:58:58,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2017-12-22,21:35:35,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-10-30,20:19:19,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-03-25,16:08:08,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-01-06,04:16:16,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-01-03,12:01:01,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-10,20:38:38,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-07,14:36:36,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-27,04:53:53,เฉลิมมหานคร,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2018-02-10,01:45:45,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-07-14,19:10:10,เฉลิมมหานคร,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2018-06-14,14:52:52,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-06,17:23:23,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-30,05:01:01,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-23,20:04:04,เฉลิมมหานคร,ปกติ,0,2,0,0,ขับรถเร็วเกินไป
2017-12-24,14:08:08,เฉลิมมหานคร,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2018-02-02,21:35:35,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-09-12,06:00:00,เฉลิมมหานคร,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2018-03-04,14:00:00,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-27,16:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-02,12:27:27,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-22,01:37:37,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-16,22:00:00,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-14,20:55:55,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-16,02:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-20,18:48:48,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-06-20,01:38:38,เฉลิมมหานคร,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2018-09-27,02:10:10,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-23,06:17:17,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-17,04:52:52,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-11-09,02:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-10,20:48:48,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-08,18:22:22,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-04,22:25:25,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-03-18,19:41:41,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-12-23,02:29:29,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2017-10-10,02:56:56,เฉลิมมหานคร,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2017-11-17,23:39:39,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-04,18:40:40,เฉลิมมหานคร,ปกติ,4,3,0,0,ขับรถเร็วเกินไป
2017-11-04,17:33:33,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-09-20,13:09:09,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-15,20:55:55,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-11-20,00:47:47,เฉลิมมหานคร,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2017-12-02,00:33:33,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-26,20:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-18,06:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-12,05:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-22,21:02:02,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-05-23,01:09:09,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-25,02:28:28,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-01-02,02:35:35,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-12-22,12:19:19,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-05,00:41:41,เฉลิมมหานคร,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2018-08-20,19:00:00,เฉลิมมหานคร,ปกติ,1,3,0,0,ขับรถเร็วเกินไป
2018-07-26,23:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-09,16:24:24,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-09,06:01:01,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-01-24,07:46:46,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2017-11-18,06:52:52,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-02,05:55:55,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-11-21,15:17:17,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-18,09:24:24,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-20,10:36:36,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-01,04:55:55,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-27,23:07:07,เฉลิมมหานคร,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2018-08-09,00:27:27,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-24,10:08:08,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-12-04,00:39:39,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-12,14:26:26,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-07-29,01:25:25,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-07,12:48:48,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-09-06,04:52:52,เฉลิมมหานคร,ฝนตก,0,1,0,0,ขับรถเร็วเกินไป
2017-12-17,01:38:38,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-04-25,13:18:18,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-02-16,18:36:36,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-12,22:05:05,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2017-10-25,22:20:20,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-07-20,06:39:39,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-03,20:49:49,เฉลิมมหานคร,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2018-02-19,22:54:54,เฉลิมมหานคร,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2018-05-04,09:00:00,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-04-24,10:17:17,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-09-16,01:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-07,13:35:35,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-21,21:34:34,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-10,22:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-13,01:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-08-12,08:49:49,บางพลี-สุขสวัสดิ์,ปกติ,1,2,0,0,ขับรถเร็วเกินไป
2017-10-22,00:41:41,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-13,12:41:41,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-03-28,07:20:20,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-04-03,12:04:04,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2017-12-01,15:37:37,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-25,15:18:18,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-21,18:04:04,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-04-06,02:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-07-11,12:28:28,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-07-16,22:45:45,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-25,10:09:09,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-10,07:58:58,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-06-23,19:43:43,บางพลี-สุขสวัสดิ์,ปกติ,0,3,0,0,ขับรถเร็วเกินไป
2017-11-24,18:40:40,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-07,18:53:53,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-14,09:42:42,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-07-31,09:19:19,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-05,12:24:24,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-02,02:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-08,23:29:29,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-23,07:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-02-12,10:37:37,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-24,11:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-03-10,18:00:00,บางพลี-สุขสวัสดิ์,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2017-10-27,15:51:51,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-06-27,05:40:40,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-06,19:01:01,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-12,04:19:19,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-08,13:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-16,14:06:06,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-05-27,21:14:14,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-08-24,06:40:40,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2017-10-28,18:42:42,บางพลี-สุขสวัสดิ์,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2017-12-17,00:04:04,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-04-25,03:44:44,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-04-20,15:19:19,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-10-28,18:42:42,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2017-12-01,00:22:22,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-07-07,20:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-06-22,13:28:28,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-02-04,04:48:48,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-07-11,00:22:22,บางพลี-สุขสวัสดิ์,ปกติ,3,1,0,0,ขับรถเร็วเกินไป
2018-07-06,16:30:30,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
